post_id,职位名称,职位类别,工作地点,事业群/部门,产品线,工作年限,更新时间,详情链接,国家,公司代码,公司名称,来源页,职责描述,岗位要求,招聘类型,学历要求,岗位状态,英文职位名,邮箱投递
1949735711259361280,文案策划,产品,上海,IEG,LOVE_手游,一年以上工作经验,2026年02月27日,http://careers.tencent.com/jobdesc.html?postId=1949735711259361280,中国,,,https://careers.tencent.com/search.html,"1.负责游戏相关的文字创作，包括但不限于世界观、人设的完善，各类剧情的构思及撰写，系统、活动的文案包装，市场文案监修等；
2.根据剧本提美术、音频等各类资源需求，在各个关键节点审核资源品质；
3.将定稿的剧本落地，完成剧情配置，保证剧情演出效果达到上线标准；
4.统筹各类活动版本，配合策划完成新系统、新活动的研发。","1.本科及以上学历，中文系或编剧编导专业优先；
2.1年以上女性向游戏剧情编剧经验，主笔经验；
3.有长篇故事创作经验者优先，作品获得过奖项或者市场认可；
4.玩过光夜等国乙，深入体验过多款同类产品，熟悉这类游戏的叙事特点。 同时对二次元、泛娱乐有较多了解；
5.了解女性玩家的心理与需求，善于以文字和故事打动她们；
6.对游戏角色的塑造有深入的理解，能够不断完善和深化人设；
7.抗压能力强，沟通能力强，有很好的合作意识和责任心，可以与各个流程上的开发人员实现良好的合作；
8.投递简历需附带作品。",,,,,
1928079242508214272,《使命召唤手游》-社区用户运营,产品,深圳,IEG,腾讯游戏,三年以上工作经验,2026年03月13日,http://careers.tencent.com/jobdesc.html?postId=1928079242508214272,中国,,,https://careers.tencent.com/search.html,"1. 负责CODM用户运营统筹，包括游戏官网、游戏内微社区、公众号、长短视频平台及外发社区官方帐号的运营规划，进行持续监控和分析，提升用户对游戏和社区的粘性；
2. 搭建完善的用户运营体系，包含玩家洞察及沟通、多种类玩家群管理、社区舆情管理、私域内容扩散等；
3.建设用户与产品间有效反馈渠道与沟通机制，助力游戏舆情口碑生态建设与产品迭代优化；
4. 与游戏运营、品牌营销、媒介传播、渠道合作等团队协作，以提升社区流量和活跃为目标，根据游戏节点内容，进行私域社区用户运营；
5. 负责全年玩家见面会、玩家线下活动、游戏节点发布会前期筹划、方案落地、内容传播及整体效果回顾复盘。","1.热爱射击游戏品类，对用户有较强洞察力，对私域用户运营有一定专业理解；
2.具备内容创意和活动策划能力，能够捕捉用户需求、洞察热点；
3.3年及以上游戏运营、宣发推广或用户运营相关经验；
4.强自驱力与主动学习能力，有团队协作意识，具备跨部门合作实践经历，可承受较强的工作压力。",,,,,
1947118961397178368,国风预研项目-资深文案策划,产品,深圳,IEG,公共,三年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1947118961397178368,中国,,,https://careers.tencent.com/search.html,"1.参与世界观制定和游戏核心剧情创作，进行高标准的剧情设计、资源制作与世界观表达；
2.与各岗位协作，配合任务流程，配合关卡玩法一起打造优秀的剧情体验；
3.负责文案设定所引申出的场景、角色、物件的美术需求设计及后续美术表现的方向把控和效果跟进；
4.为系统、功能和玩法设计提供符合世界观设定、符合项目整体调性与风格的美术需求设计；
5.负责对游戏内相关概念进行设定和包装，维护世界观设定和叙事设计的整体性。","1.学习、拆解过主流3A品质游戏的故事呈现手法，剧情设计、资源制作流程，有3A品质要求项目经验者优先；
2.有UE引擎使用的经验，能熟练使用UE引擎工具者优先；
3.对角色塑造、游戏代入感、场景设计、剧情设计等有基本的方法论和成功经验；
4.对世界观概念和文案叙事内容有自己的见解，能够在系统、功能、玩法、美术风格、表现和世界观之间找到平衡点，确保其他设计的世界观统一性；
5.具有较强的审美能力，对各类游戏中的视觉元素和美术设计能够进行拆解和分析，并有自己的视觉表现设计的方法和逻辑。",,,,,
1958444285556842496,混元3D数字人动作算法研究员,技术,深圳,TEG,AI,三年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1958444285556842496,中国,,,https://careers.tencent.com/search.html,1.参与和推进3D数字人动作驱动算法研发，包括说话人动作驱动、动作过渡、动作捕捉、动作生成等方向。,"1. 具有计算机视觉或图形学相关方向的硕士或博士学位，有独立思考和算法突破的能力；
2.对深度学习相关理论有深入的理解，对常用的深度学习框架有丰富的经验，熟悉Diffusion Model, Transformer等技术；
3. 在3D人体动作驱动方向有相关经验，包括说话人动作驱动、动作过渡、动作捕捉、动作生成等方向；
4. 有游戏业务落地经验、熟悉游戏美术流程、3D美术资产制作管线者优先；
5. 熟悉常用3D游戏引擎及3D建模工具软件者优先，如Unity3d/Unreal Engine，Maya/Blender，MotionBuilder等；
6. 发表过计算机视觉或图形学相关的顶级会议如SIGGRAPH、SIGGRAPH Asia、CVPR、ICCV等高水平论文者优先。",,,,,
2028294359362990080,古风志怪预研项目-角色概念主美,设计,深圳,IEG,公共,五年以上工作经验,2026年03月12日,http://careers.tencent.com/jobdesc.html?postId=2028294359362990080,中国,,,https://careers.tencent.com/search.html,"1.主导新中式题材项目的角色美术设计风格，制定符合项目需求的美术标准与制作规范，全程把控美术产出质量，对游戏美术品质落地负责；
2.与设计团队密切合作，定义项目美术方向，输出高质量的设计并把控设计进度和一致性；
3.深耕同品类游戏行业美术趋势，洞察海内外游戏用户的审美偏好，结合产品定位持续优化美术表现，对美术效果及用户体验负责；
4.与上下游以及内外部合作团队紧密协作，保持高效的设计沟通与反馈，激发创意。","1.5年以上概念设计工作经验，有主美经验优先；
2.对各种美术风格有敏锐判断力和分析能力，擅长风格化角色设计者优先；
3.能够针对项目风格作出有辨识度的设计和设计理念呈现；
4.对业界新风格始终保持敏感，对中式传统题材，志怪，民俗，等题材有经验者优先；
5.对游戏富有激情，热爱游戏，关注玩家。",,,,,
1988166013090418688,《三角洲行动》-2D角色设计师-干员方向,设计,深圳,IEG,ProjectD-手游APP-国际版,三年以上工作经验,2026年03月11日,http://careers.tencent.com/jobdesc.html?postId=1988166013090418688,中国,,,https://careers.tencent.com/search.html,"1.与团队紧密合作，在三角洲世界观下打造记忆深刻的干员角色，负责干员的整体设计方案；
2.跟进干员的技能道具设计，3D制作表现，大厅演绎，局内外的展示效果等；
3.高效与上下游部门，包含策划，运营，3D制作，动画组等进行设计沟通，解决设计问题，交付高品质设计；
4.高效的与内外部设计师或团队合作，相互激发灵感，提升设计亮点和品质，并确保质量和一致性；
5.协助设计和制作高品质高精度的宣发内容。","1.3-5年游戏角色或商业化皮肤概念美术设计经验；
2.擅长写实风格，并对写实风格的设计和表达充满热情和探索欲，热爱科幻类题材；
3.创新能力强，有独特的设计理念和视角；
4.有较高的国际化审美标准，具有叙事思维，对前沿设计趋势和风格有丰富的知识面和敏锐的洞察力；
5.具有游戏研发的全流程思维。",,,,,
2016029494695059456,欧美3A IP战术射击手游高级AI策划,产品,深圳,IEG,RX-手游APP,三年以上工作经验,2026年03月10日,http://careers.tencent.com/jobdesc.html?postId=2016029494695059456,中国,,,https://careers.tencent.com/search.html,"1.负责FPS战术竞技类GameBot相关的功能开发和落地，例如PVP敌方，友方；PVE敌方战术阵型等，有强化学习或者机器学习相关落地经验者优先；
2.负责基于UE5引擎的高品质敌方兵种的开发与打磨；
3.熟练使用UE蓝图、行为树、GA等工具，上手实现BOT、NPC和怪物AI的行为，覆盖表演，剧情演出，巡逻警戒，战斗&对战、技能 等多样情景；
4.和程序密切配合，维护和拓展AI功能框架，应对复杂逻辑，包括决策框架，行为树，状态机，寻路系统等内容。","1.熟练掌握UE-AI核心模块，基本掌握 UE引擎其他核心应用模块，实际产出过游戏内容，能独立调试问题；
2.对行业通用AI框架和解决方案，决策模型，寻路导航方案，性能优化等模块有一定了解；
3.本科及以上学历，3年及以上游戏策划经验；
4.有FPS 项目背景 或 负责过上述AI相关内容模块者优先。",,,,,
2018978837211283456,金铲铲之战-研发项目管理-特性方向,产品,深圳,IEG,公共,三年以上工作经验,2026年03月09日,http://careers.tencent.com/jobdesc.html?postId=2018978837211283456,中国,,,https://careers.tencent.com/search.html,"1.负责制定、跟踪和维护游戏特性研发计划，确保符合大版本里程碑要求，并按时高质量交付；
2.负责管理特性研发过程，组织需求评审、评估工作量及排期、协调资源、推动干系人协作与信息同步；
3.监控过程风险，跟踪进度、识别卡点并组织解决，保障特性进度与交付品质；
4.改进研发效能，分析过程问题、整合资源、总结规范，牵引团队效能提升。","1.本科及以上学历，项目管理经验3年以上；
2.熟悉敏捷项目管理，有网络游戏研发实践经验；
3.具备良好执行力、责任心、沟通协作能力，能主动推动团队目标；
4.具备逻辑思维和问题解决能力，能应对复杂项目环境；
5.热爱游戏，计算机、通信等相关专业优先，或有Unity项目管理经验或技术背景优先。",,,,,
1997933135932841984,微恐预研项目-2D概念主美,设计,深圳,IEG,预研产品-手游APP-Project Metro,不限,2026年03月09日,http://careers.tencent.com/jobdesc.html?postId=1997933135932841984,中国,,,https://careers.tencent.com/search.html,"1.主导项目的美术风格和画面呈现，对游戏美术品质负责；
2.与设计团队密切合作，定义项目美术方向，输出高质量的设计并把控设计进度和一致性；
3.负责概念美术的人员管理，制定概念设计规范，带领团队打造记忆点深刻的概念设计；
4.对游戏IP的发展进行长期探索，对游戏联动，运营宣发相关的设计方向进行把控和监督；
5.与上下游以及内外部合作团队紧密协作，保持高效的设计沟通与反馈，激发创意。","1.3年以上概念设计工作经验，有主美经验优先；
2.对各种美术风格有敏锐判断力和分析能力，擅长风格化角色设计者优先；
3.能够针对项目风格作出有辨识度的设计和设计理念呈现；
4.对业界新风格始终保持敏感，对克苏鲁，怪谈，民俗，SCP等题材有经验者优先；
5.对游戏富有激情，热爱游戏，关注玩家。",,,,,
2026189615890853888,金铲铲之战高清版-研发项目管理-特性方向,产品,深圳,IEG,公共,三年以上工作经验,2026年03月03日,http://careers.tencent.com/jobdesc.html?postId=2026189615890853888,中国,,,https://careers.tencent.com/search.html,"1.负责制定、跟踪和维护游戏特性研发计划，确保符合大版本里程碑要求，并按时高质量交付；
2.负责管理特性研发过程，组织需求评审、评估工作量及排期、协调资源、推动干系人协作与信息同步；
3.监控过程风险，跟踪进度、识别卡点并组织解决，保障特性进度与交付品质；
4.改进研发效能，分析过程问题、整合资源、总结规范，牵引团队效能提升。","1.本科及以上学历，项目管理经验3年以上；
2.熟悉敏捷项目管理，有网络游戏研发实践经验；
3.具备良好执行力、责任心、沟通协作能力，能主动推动团队目标；
4.具备逻辑思维和问题解决能力，能应对复杂项目环境；
5.热爱游戏，计算机、通信等相关专业优先，或有Unity项目管理经验或技术背景优先。",,,,,
2009274775217786880,《王者万象棋》客户端高级开发工程师-系统框架方向,技术,成都,IEG,王者荣耀,三年以上工作经验,2026年02月13日,http://careers.tencent.com/jobdesc.html?postId=2009274775217786880,中国,,,https://careers.tencent.com/search.html,"1.负责游戏海外版本的SDK接入工作，包括支付、登录、广告、数据统计、社交等第三方SDK的集成和维护；
2.设计并实现国内外SDK共存方案，确保国内外版本使用统一代码库进行开发和维护；
3.负责海外业务的基础框架开发，包括多语言系统完善、本地化系统扩展、时区处理、货币系统等；
4.实现海外特殊规则支持，完善本地化处理机制，支持数字规范（千位分隔符、小数点）、语言复数规则、语言阴阳性、文字和图片本地化等底层机制；
5.基于Unity + C# + Lua + C++混合架构，设计可扩展、易维护的系统框架，提升开发效率和代码质量；
6.与策划、运营、测试团队紧密合作，理解海外业务需求和合规要求（GDPR、儿童隐私保护等），提供技术解决方案；
7.解决游戏海外版本研发和线上运营过程中的各类技术问题，保障游戏稳定性和用户体验。","1.3年以上Unity游戏开发经验，有海外游戏项目或跨地区项目开发经验优先；
2.熟练掌握C#和Lua，具备扎实的编程基础和系统设计能力，理解C#和Lua的互调机制；
3.了解国际化（i18n）和本地化（L10n）的技术实现，有多语言系统开发或扩展经验；
4.了解海外各地区的文化差异、业务规则；
5.具备良好的架构设计能力，能够设计模块化、可扩展、易维护的系统框架；
6.计算机基础扎实（数据结构/算法、设计模式、网络通信），具备良好的代码风格和工程习惯；
7.责任心强，善于沟通，能够推动跨团队协作，对游戏系统开发和技术前沿有持续学习热情。",,,,,
2021853239540084736,AI 沙盒体验资深设计师（深圳/上海）,产品,深圳,IEG,公共,三年以上工作经验,2026年02月27日,http://careers.tencent.com/jobdesc.html?postId=2021853239540084736,中国,,,https://careers.tencent.com/search.html,"1.设计在高度创新的深度 AI 化的大型游戏中的自由交互体验；
2.将体验落地于系统设计、 NPC 行为、算法能力和程序功能中；
3.与其他策划、算法、技术、美术各工种将上述系统、 NPC 行为、程序功能落地并整合，达成体验目标；
4.实际制作示例性标杆内容以树立铺量标准。","1.本科及以上学历，大型RPG/MMORPG/UGC相关游戏策划经历不少于 3 年；
2.有完整大型项目上线经验；
3.对玩家体验高度敏感，对设计玩家体验有激情；
4.对 AI 应用于游戏体验有热情，有丰富的 AI 工具使用经验和对 AI 的理解；
5.具备极强的目标达成决心和出色的沟通协调能力，能有效推动多工种协作，解决复杂问题。",,,,,
1991416869134950400,《逆战：未来》3D角色设计师（写实怪物）-新星引力计划,设计,深圳,IEG,逆战,两年以上工作经验,2026年02月26日,http://careers.tencent.com/jobdesc.html?postId=1991416869134950400,中国,,,https://careers.tencent.com/search.html,"1.理解原画设定，并在此上做出一定二次创作；
2.负责游戏中写实3D模型贴图的制作，出色的写实生物环节能力制作/审美；
3.负责外包资源的审核修改与外包团队的培养；
4.优化制作流程，制作PC同时跟进版本手机端资源表现调优。","1.具备5年游戏产品角色怪物相关开发经验，游戏模型相关工作经验；
2.良好的团队协作与沟通能力，能够快速适应项目节奏；
3.熟练使用Maya、Marvelous Designer、Zbrush、Photoshop，sp、八猴、ue4等相关制作软件；
4.熟悉整套PBR流程，对材质还原、形体结构塑造有深入的理解；
5.良好的沟通能力，积极主动解决问题，并能承受较强的工作压力。",,,,,
1789245022491648000,微恐预研项目-系统策划（玩法向）,产品,深圳,IEG,公共,三年以上工作经验,2026年02月25日,http://careers.tencent.com/jobdesc.html?postId=1789245022491648000,中国,,,https://careers.tencent.com/search.html,"1.负责游戏内核心玩法的规则设计、实现与优化迭代；
2.负责局外例如赛季、局外养成等重要系统的设计，保证游戏的长线复玩性；
3.与程序、美术、UX密切合作，负责游戏系统及玩法的推进落地。","1.3年以上游戏策划经验，参与过完整游戏项目流程，有搜打撤或模拟经营类成功上市产品经验者优先；
2.具备较强的架构能力和创造力，可整体性设计局内玩法与局外系统，形成完整循环；
3.熟悉系统、数值、关卡、交互等研发知识，具有较强的玩法审美和设计能力；
4.有较强的团队合作意识，抗压能力强。",,,,,
1945036329888907264,魔方工作室-测试开发工程师-前台自动化开发,技术,深圳,IEG,公共,两年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1945036329888907264,中国,,,https://careers.tencent.com/search.html,"1.负责多项目并行管理和排期，高效对接业务测试需求，组织开发评审，确保自动化按时高质量交付；
2.对腾讯子公司进行技术辅导培训和管理，提升子公司自动化脚本编写能力，定期进行代码review，严格把控自动化工程质量；
3.跟进每日自动化问题进行分析归类，持续优化自动化测试工程，提升自动化测试稳定性和效率；
4.针对复杂模块功能，独立完成自动化脚本开发；
5.探索并引入新技术优化自动化测试流程，提升测试效率，拓展自动化应用边界。","1.熟练掌握Python脚本语言，具备2年以上测试开发经验；
2.具备良好的沟通协调能力，有测试团队管理经验者优先；
3.具备较强的问题分析和解决能力，能够独立完成复杂测试任务；
4.有责任心和团队合作精神，能够承受工作压力并按时完成任务；
5.熟悉游戏UI自动化，有游戏行业UI自动化测试经验者优先。",,,,,
1970300390444523520,魔方 IP 商务拓展经理,营销与公关,深圳,IEG,公共,三年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1970300390444523520,中国,,,https://careers.tencent.com/search.html,"1.负责魔方工作室游戏的商务合作支持；
2.建联、拓展、维护IP授权合作伙伴关系；
3.根据魔方各项目组的游戏品类和需求，推荐联动IP、草拟联动方案、跟进联动合同，并推动联动监修上线；
4.建联、拓展、维护品牌合作伙伴关系，推荐品牌合作伙伴、制定品牌合作提案，跟进合同并推动合作上线；
5.定期整理输出行业IP联动/品牌合作动态，挖掘行业热点和外部合作机会。","1.本科及以上学历；
2.乐观积极，自我驱动性强，富有工作激情，开拓性和创新精神，脑洞大、学习能力强；
3.热爱游戏，了解国际知名3A游戏，对国漫、日漫、美漫有独到理解者优先；
4.对市场及热点敏感，熟悉快消、3C等行业，有参与跨界合作项目的经验者优先；
5.有国际视野，具备英语沟通及书写能力者优先。",,,,,
2009144754268430336,无畏契约手游-高级2D枪械原画设计师,设计,深圳,IEG,CodeV-手游APP,三年以上工作经验,2026年01月08日,http://careers.tencent.com/jobdesc.html?postId=2009144754268430336,中国,,,https://careers.tencent.com/search.html,"1.负责《无畏契约》风格枪械的商业化设计以及细节打磨，确保武器在视觉和功能上高度契合游戏世界观；
2.需要指导和协调子岗V岗的员工进行设计；部门内协调3D，动作，特效等跨部门合作，确保设计方案落地和品质统一；
3.具备制定设计标准与流程的专业能力。","1.美术基本功扎实，出色的美术审美与创意表达能力；
2.至少2年以上游戏行业枪械商业化设计经验，了解FPS类游戏的玩家需求；
3.精通Photoshop等绘图软件。会使用3D软件辅助设计者尤佳；
4.具备良好的沟通能力和团队协作精神，抗压性强，能够有效带领多岗位同事协作完成项目目标。",,,,,
1919587726873698304,《王者荣耀世界》文学主笔,产品,上海,IEG,,三年以上工作经验,2026年03月13日,http://careers.tencent.com/jobdesc.html?postId=1919587726873698304,中国,,,https://careers.tencent.com/search.html,"1.负责王者荣耀世界的核心角色塑造，主线与英雄任务等核心叙事内容的情节设计与台词写作，并与编剧团队、关卡、过场、美术与战斗团队配合，定义国民级IP的叙事体验，创造出既承载IP特色又有突破性的高质量原创剧情，打造次世代的东方幻想故事；
2.负责游戏内剧情体验的设计，包括：游戏剧情的写作，制作和效果持续提升、剧情编辑器的使用和改进；
3.负责与任务团队深度结合，对剧本进行落地铺设，把控剧情落地至游戏内的细节执行质量，推进各项功能&演绎效果的落地。","1.有大型开放世界叙事经验者优先，熟悉开放世界的叙事特点，能够根据人物串联，大世界迁徙等特色来配合QD设计叙事内容；
2.扎实的文字功底和写作能力，负责塑造有血有肉的角色，精巧的故事结构与细腻入微的台词；
3.出色的游戏感，能够从游戏体验出发，结合叙事方方面面的综合维度，理解合理的任务设计与节奏进行台本写作；
4.热爱游戏，出色的学习能力，对于探索，试验，归纳，从零开始学习如何打造高质量高规格的叙事体验有强烈的追求；
5.熟悉和热爱东方文化，愿意投身于深入研究东方文化，并创造属于我们这一代人的原创东方幻想类型。",,,,,
1848258066026356736,《王者荣耀》国际版-运营-海外市场推广,产品,深圳,IEG,,三年以上工作经验,2026年03月13日,http://careers.tencent.com/jobdesc.html?postId=1848258066026356736,中国,,,https://careers.tencent.com/search.html,"1.负责海外多地区的游戏推广工作，结合运营节点及版本内容制定推广策略及活动方案，持续提升产品影响力、用户关注度并引导正向口碑，配合辅助活跃及商业化目标达成；
2.基于海外市场特征和用户习惯，拉通全区域版本推广主线节奏及流程优化，提升全球推广效率；
3.熟练掌握海外社区、内容以及KOL运营手段，持续监控及指导优化区域本地化推广效果；
4.对接不同团队沟通协调（包括但不限于研发团队、各地区发行团队以及BG各支持团队），推动跨团队合作，推进项目发展。","1.本科以上学历，具备清晰的逻辑思维能力和策略策划能力，3年以上手游行业相关工作经验，有出海业务背景或其他海外相关经验优先；
2.热爱游戏行业，对海外移动游戏市场有浓厚的兴趣和深入了解，熟悉MOBA品类；
3.熟悉了解其他各运营模块职能，了解游戏生命周期各阶段运营工作；
4.具有优秀的团队协作能力、沟通能力和抗压能力；具有宏观视野及优秀的执行能力；
5.关注落地细节；
6.优秀的自我驱动力，工作认真负责，有敏锐的洞察力和快速学习的能力；
7.具备创新精神，心态开放，思维开阔，愿意接受挑战；
8.英文书写和沟通能力。",,,,,
2005812171048640512,《洛克王国：世界》-资深发行运营,产品,深圳,IEG,NRC-手游APP,八年以上工作经验,2026年01月22日,http://careers.tencent.com/jobdesc.html?postId=2005812171048640512,中国,,,https://careers.tencent.com/search.html,"1.全局发行战略规划：深度理解IP、品类内核与开放世界产品特性，制定涵盖市场定位、用户获取、渠道策略的发行蓝图，并对核心指标负责；
2.跨部门项目攻坚：作为项目核心枢纽，高效协同研发、市场、创意、渠道、社区及海外团队，确保产品从预热、上线到长线运营各阶段目标对齐与高效交付；
3.数据驱动的用户增长：建立发行效果评估体系，定期输出渠道投放、活动ROI等分析报告；基于市场趋势及用户反馈，调整发行策略，优化资源投入；
4.IP生态与版权管理：主导IP合作生态的拓展与维护，确保授权合规，探索IP联动、衍生品等多元化商业路径，放大IP价值；
5.体系化能力建设：负责构建并优化发行运营的流程、SOP与数据监控体系，提升团队协同效率与规模化产能。","1.本科及以上学历，8年以上游戏发行或用户增长经验，至少主导过一款大型游戏（尤开放世界/重度游戏）从0到1的上线发行工作；
2.精通数据化运营：对LTV、ROI、CTR等指标高度敏感，能独立完成渠道分析、素材生命周期管理、买量节奏规划；
3.卓越的统筹能力：具备多线程复杂项目管理经验，能驱动跨职能团队在快节奏环境中高效协同；
4.深厚的行业认知：熟悉主流广告渠道与全球市场差异，对IP运营、版权合规、粉丝经济有深刻理解；
5.具备出色的战略规划、商务谈判能力，能适应高强度工作，结果导向。",,,,,
1879473689968291840,《穿越火线手游》-美宣设计师,设计,深圳,IEG,,三年以上工作经验,2026年03月09日,http://careers.tencent.com/jobdesc.html?postId=1879473689968291840,中国,,,https://careers.tencent.com/search.html,"1.参与游戏产品前期美术风格定调，主导产品的宣发视觉风格。并根据Art Direction梳理，产出品牌视觉规范手册；
2.针对游戏产品宣发不同阶段给予相应的视觉创意解决方案，并制作创意KV、KA、卖点图等视觉设计工作；
3.根据视觉创意方案，指导合作伙伴高质量产出宣发物料。","1.3年以上游戏视觉设计从业经验，对FPS品类及科幻射击品类有浓厚兴趣，有相应美术风格研究，有相关项目经验者优先；
2.有成熟落地的品牌设计案例，对品牌设计有充分的认知与理解；
3.在游戏产品不同阶段，针对产品卖点，能输出有效的视觉创意方案，并可根据创意方案高质量的完成宣发物料制作；
4.熟练掌握视觉设计相关二维及三维软件，熟悉角色及场景的三维渲染表现；
5.设计思维清晰，具备国际化审美，有海外游戏产品经验者优先；
6.具有良好的项目推动及把控能力，沟通能力强，能与不同岗位合作伙伴共同推进项目，达成最终目标。",,,,,
1986617845269815296,Supercell《荒野乱斗》-技术美术-角色材质渲染,设计,深圳,IEG,荒野乱斗,三年以上工作经验,2026年03月09日,http://careers.tencent.com/jobdesc.html?postId=1986617845269815296,中国,,,https://careers.tencent.com/search.html,"1.和美术人员及引擎程序员一起设计渲染方案，编写Shader，实现美术效果；
2.为场景和角色美术搭建Lookdev环境，确保美术资产在不同光照环境下的效果表现；
3.优化美术pipeline并开发工具提高美术工作流效率，支持美术和开发团队解决生产中遇到的问题；
4.编写并维护技术文档，向美术推广新工具和最佳实践。","1.3年以上游戏项目经验，有至少一个成功上线项目 ，同时具备端游手游经验更佳；
2.熟悉色彩和物理灯光相关知识，了解PBR理论。具备图形学基础及高等数学知识，熟悉实时渲染管线；
3.丰富的游戏角色渲染效果制作经验，熟悉主流端手游戏角色游相关材质渲染方案，能针对已有方案提出改进建议；
4.熟练掌握GLSL, HLSL, CG等至少一门Shader编程语言，能够编写高效可维护的Shader代码，精通DCC软件（3dsmax/Maya，SD/SP等）；
5.熟悉OpenGL ES及当前移动平台上的技术限制，能够针对移动平台进行优化；
6.具备良好的书面和口头沟通能力，有审美和逻辑思维能力，能够独立解决问题。",,,,,
1953842125363892224,《穿越火线：虹》后台开发（UE5 DS方向）,技术,深圳,IEG,CFH-手游APP,两年以上工作经验,2026年03月13日,http://careers.tencent.com/jobdesc.html?postId=1953842125363892224,中国,,,https://careers.tencent.com/search.html,"1.负责UE5引擎开发的射击游戏对战服务（DS）的性能评估、监测、优化方案制定及落地实施；
2.负责UE5对战服务器的调度、网络质量优化及用户体验提升；
3.开发和优化射击游戏对战AI Bot功能，包括但不限于感知、寻路、物理、网络同步等；
4.机器学习和数据化分析等技术的应用，提升AI和对战效果的实际落地。","1.精通C++和至少一种数据处理脚本语言，数据结构、算法、网络等基础扎实，熟悉Linux环境下的高新能服务开发、命令、调试分析工具；
2.具备较强的分析、解决问题的能力，认可游戏行业，善于沟通协作，具有较强的探索精神和、优化意识和自驱力；
3.拥有2年以上UE4/UE5相关开发经验，或游戏玩法、BotAI或数据应用相关的开发经验。",,,,,
2013144251273207808,《三角洲行动》-客户端开发工程师（系统）-新星引力计划,技术,深圳,IEG,ProjectD-手游APP,一年以上工作经验,2026年03月13日,http://careers.tencent.com/jobdesc.html?postId=2013144251273207808,中国,,,https://careers.tencent.com/search.html,"1.负责游戏系统与运营活动，平台组件等相关功能研发；
2.负责系统框架维护与重构优化；
3.负责解决系统模块以及多平台的各类疑难问题；
4.负责系统模块的性能深度分析与优化；
5.负责系统的底层技术维护与优化。","1.本科及以上学历，1年以上游戏开发经验，有大型上线项目经验优先；
2.熟悉游戏开发流程，具有UE或Unity引擎开发经验；
3.熟练掌握C#，C++，具备Lua开发经验，有扎实的计算机编程基础；
4.具备出色的学习能力，较强的问题分析与解决能力，良好的团队协作能力，善于沟通，责任心强；
5.具有跨平台开发经验，如iOS、Android、PC等平台者优先。",,,,,
1961635815956303872,《穿越火线：虹》叙事策划,产品,深圳,IEG,CFH-手游APP,三年以上工作经验,2026年03月13日,http://careers.tencent.com/jobdesc.html?postId=1961635815956303872,中国,,,https://careers.tencent.com/search.html,"1.参与游戏的世界观设计与创作，基于游戏整体方向，规划叙事结构，制订落地方案并跟进实施；
2.负责或参与游戏角色的人物/怪物/地图设定、相关的内容演绎（如演出动画、cutscene、CG等）的规划与设计跟进；
3.负责或参与其他文案内容的设计撰写，如剧本编排、碎片化叙事文案及相应的本地化工作；
4.建立与维护文案设计与制作的生产管线，确保产出的各项内容符合世界观表达与高品质要求；
5.协助其他团队完成市场、运营等方面的文案需求。","1.本科以上学历，3年以上游戏相关工作经验，英语母语水平；
2.在视觉审美上有相当沉淀、对国内外文学作品有深度研究，文字功底过硬；
3.了解并熟悉基于写实基调的FPS题材创作，对市面主流FPS游戏有研究；
4.具有良好的团队合作意识和学习能力，沟通能力优秀，具有较强的责任心，心态积极开放适应性强；
5.需要提供作品附件。",,,,,
2015743821094215680,《穿越火线：虹》后台开发-新星引力计划,技术,深圳,IEG,CFH-手游APP,一年以上工作经验,2026年03月10日,http://careers.tencent.com/jobdesc.html?postId=2015743821094215680,中国,,,https://careers.tencent.com/search.html,"1.负责商业化、活跃等游戏服务和支付、社交等服务组件的需求分析、设计、开发和维护；
2.负责大规模游戏服务器集群的架构设计、开发、优化，服务上线准备和上线后维护；
3.提升服务的可扩展性、高可用、开发/运行效率，工具开发，数据分析、调优等；
4.参与UE5射击游戏对战AI开发，UE5的对战服务器调度、性能和体验优化等。","1. 精通Go/C++的一种或多种，基础扎实，熟悉Linux下服务开发、命令、调试分析工具等；
2. 熟悉TCP/IP、各类数据库原理，有网络编程、数据库编程经验；
3. 具备大型项目、大规模高可用微服务设计、开发经验；
4. 具备较强的分析和解决问题能力，认可游戏行业，有较强的沟通协作、优化意识、自驱力；
5. 有UE引擎、射击游戏服务相关开发、优化经验优先。",,,,,
